,,1434.334661,1432.332669,1430.330677,1428.328685,1426.326693,1424.324701,1422.322709,1420.320717,1418.318725,1416.316733,1414.314741,1412.312749,1410.310757,1408.308765,1406.306773,1404.304781,1402.302789,1400.300797,1398.298805,1396.296813,1394.294821,1392.292829,1390.290837,1388.288845,1386.286853,1384.284861,1382.282869,1380.280876,1378.278884,1376.276892,1374.2749,1372.272908,1370.270916,1368.268924,1366.266932,1364.26494,1362.262948,1360.260956,1358.258964,1356.256972,1354.25498,1352.252988,1350.250996,1348.249004,1346.247012,1344.24502,1342.243028,1340.241036,1338.239044,1336.237052,1334.23506,1332.233068,1330.231076,1328.229084,1326.227092,1324.2251,1322.223108,1320.221116,1318.219124,1316.217131,1314.215139,1312.213147,1310.211155,1308.209163,1306.207171,1304.205179,1302.203187
4,2016-12-13Koalin41nr1_c01_000003 ,-0.000793179,-0.000766683,-0.000674488,-0.00060045,-0.00083408,-0.001344727,-0.002539553,-0.00428513,-0.00524724,-0.004967677,-0.002888151,0.000215476,0.002797653,0.003634175,0.002899416,0.001604628,9.73E-05,-0.00068717,-0.001030448,-0.00122553,-0.000884599,-0.000230308,0.000728137,0.001655391,0.002400632,0.002852801,0.00302327,0.003107903,0.003071951,0.003063284,0.00311295,0.003256438,0.003526041,0.003843037,0.003927617,0.003702175,0.003212731,0.002659891,0.00213201,0.001786803,0.001700796,0.001803912,0.00218701,0.002679961,0.003091005,0.003247507,0.003135867,0.002864006,0.002419175,0.001956115,0.001472317,0.001050101,0.000755875,0.000585199,0.000541697,0.00053489,0.00051998,0.000437766,0.000332538,0.000233634,0.000152424,9.98E-05,7.27E-05,5.86E-05,9.47E-05,0.000164766,0.000228574
4,2016-12-13Koalin42nr1_c01_000000 ,-0.000824085,-0.000765158,-0.000655377,-0.00058544,-0.000859324,-0.001429428,-0.002707643,-0.004543405,-0.005519022,-0.005166009,-0.002949889,0.00028793,0.002977043,0.003865044,0.0030912,0.001710821,0.000108865,-0.000730616,-0.001097972,-0.001291584,-0.000961925,-0.000364659,0.000576291,0.001557914,0.002390046,0.002912974,0.003134225,0.003242287,0.003180867,0.003119125,0.003132446,0.003282427,0.003554912,0.003852458,0.003916685,0.003673159,0.003163216,0.002594988,0.002065926,0.001720853,0.001596011,0.001625851,0.001932416,0.002369201,0.002800266,0.003046856,0.002961969,0.002601093,0.002074312,0.001606889,0.001199302,0.000899912,0.000685209,0.000500449,0.000393331,3.30E-04,0.000317158,0.000309877,0.000298897,0.000263337,0.000202315,0.000126604,5.08E-05,-3.64E-06,-1.30E-06,4.78E-05,0.000102022
4,2016-12-13Koalin42nr1_c01_000001 ,-0.00083492,-0.000772997,-0.000660266,-0.000577147,-0.000834188,-0.001390194,-0.002659161,-0.004488176,-0.005469739,-0.005132661,-0.002946977,0.000255105,0.002926309,0.003821429,0.003072272,0.00171759,0.000128612,-0.000720422,-0.001123997,-0.001363282,-0.001046137,-0.00041593,0.000572668,0.001588116,0.002439526,0.002961189,0.003161921,0.003250881,0.003177495,0.00311166,0.0031236,0.003274258,0.003539169,0.003814653,0.003868632,0.003640091,0.003154946,0.002601878,0.002058442,0.001677197,0.001557705,0.001645915,0.002004282,0.0024552,0.002852081,0.003028699,0.002908318,0.002581802,0.002088222,0.001612184,0.001194364,0.000898647,0.000680978,0.000485639,0.000393259,0.000366399,0.000338401,0.000259363,0.000213746,0.000212307,0.000220492,0.000215468,0.000155523,4.32E-05,2.19E-06,7.46E-05,0.000164129
4,2016-12-13Koalin42nr1_c01_000002 ,-0.00076733,-0.000651255,-0.00057045,-0.000615562,-0.000959115,-0.001469482,-0.002642672,-0.004399531,-0.005371163,-0.005111653,-0.002997975,0.000217845,0.00293323,0.003855023,0.003121679,0.001768622,0.000146922,-0.000757802,-0.001163415,-0.001330018,-0.000990508,-0.000434223,0.000496872,0.001518783,0.002437359,0.003069874,0.003299454,0.003276901,0.003086078,0.002999418,0.003053814,0.00326676,0.003573979,0.003844555,0.003904721,0.003712021,0.003240214,0.00266802,0.002073024,0.001621428,0.001441952,0.00151276,0.001909051,0.002424048,0.002888974,0.003110382,0.00297378,0.00257375,0.002023181,0.001555615,0.001171752,0.000903177,0.000711537,0.00053392,0.000444336,0.000409502,0.000384644,0.000324202,0.00026522,0.000212405,0.000170499,0.000139332,6.53E-05,-5.04E-05,-6.83E-05,3.95E-05,0.000165755
4,2016-12-13Koalin43nr1_c01_000001 ,-0.000677642,-0.000690468,-0.00066279,-0.000641024,-0.000885669,-0.001364998,-0.002519723,-0.004248152,-0.005225386,-0.0049938,-0.002967173,0.000112477,0.002725765,0.003632281,0.002969341,0.0017151,0.000200119,-0.000634166,-0.00106596,-0.001343209,-0.00103895,-0.000370446,0.000645172,0.001640551,0.002436723,0.002894546,0.003088093,0.003243115,0.003245535,0.003215279,0.003225832,0.003347443,0.003600279,0.003912895,0.004044276,0.003899846,0.003453839,0.00288175,0.002299914,0.001896344,0.001780734,0.0019075,0.002314504,0.002798365,0.003256727,0.003524406,0.003466704,0.003143585,0.002567832,0.001960813,0.001427368,0.001080631,0.000862309,0.000687696,0.000581589,0.000485021,0.00043848,0.000416563,0.000389242,0.000327262,0.0002495,0.000171531,8.21E-05,-3.64E-06,-2.16E-05,3.38E-05,0.000156596
4,2016-12-13Koalin43nr1_c01_000002 ,-0.000727708,-0.000723125,-0.000664779,-0.000580153,-0.000799448,-0.001305411,-0.00250026,-0.004254259,-0.00523779,-0.004978418,-0.002928755,0.000127283,0.002746093,0.003726465,0.003086966,0.001755457,0.000141448,-0.000749972,-0.001168016,-0.001364276,-0.000988239,-0.000320226,0.000670224,0.001651866,0.002434784,0.002886155,0.003059996,0.003177941,0.003174535,0.003182244,0.003233672,0.003370243,0.003616909,0.003909401,0.004029779,0.003900201,0.003481759,0.002931233,0.002336638,0.001887502,0.001727465,0.001836435,0.002276581,0.00283256,0.003329505,0.003566478,0.003443695,0.003062883,0.002467887,0.001892808,0.001426482,0.001143853,0.000948982,0.000746117,0.000588715,4.53E-04,0.000402641,0.000416911,0.000424907,0.000367366,0.000267969,0.000155446,3.76E-05,-5.37E-05,-3.95E-05,6.92E-05,0.000193802
4,2016-12-13Koalin43nr1_c01_000003 ,-0.000680888,-0.000746861,-0.000748581,-0.000685519,-0.000861006,-0.001278632,-0.002401207,-0.00414369,-0.005185274,-0.005026271,-0.003029566,7.67E-05,0.002758618,0.003745938,0.00310109,0.001766486,0.000152967,-0.000720102,-0.001142908,-0.001386072,-0.00103329,-0.000331112,0.000687703,0.001655929,0.002421182,0.002869708,0.003069382,0.003238422,0.003241132,0.003188202,0.003185724,0.003318392,0.003592566,0.003924022,0.004056443,0.003891616,0.003432306,0.002870152,0.002308527,0.001922315,0.001804329,0.001907922,0.00230519,0.002805554,0.003279604,0.003546772,0.003450344,0.003060939,0.002468909,0.001918063,0.001448776,0.001131385,0.000922669,0.000742346,0.000631066,5.41E-04,0.000442131,0.000311615,0.000228923,0.000208691,0.000239387,0.000277316,0.000231632,8.90E-05,-3.36E-06,2.19E-05,0.000120967
6,2016-12-13Koalin61nr1_c01_000001 ,-0.000826769,-0.000865935,-0.000856222,-0.000828318,-0.001159644,-0.001816236,-0.003338183,-0.005591502,-0.006813555,-0.006401839,-0.003733556,0.000165373,0.003374508,0.004373895,0.003435244,0.001861503,4.23E-05,-0.000900593,-0.001264148,-0.0014065,-0.000883182,2.69E-07,0.001162335,0.002197062,0.002971235,0.003421077,0.003539387,0.003570311,0.003482961,0.003437883,0.003454418,0.003564382,0.003764401,0.003973586,0.004000986,0.003798577,0.003339156,0.00277651,0.00223685,0.001888518,0.001835757,0.002008398,0.002434527,0.002914936,0.003327281,0.003519775,0.003365868,0.002963119,0.002379455,0.001831555,0.001366017,0.00105054,0.000830454,0.000627957,0.000527573,0.000494492,0.000499335,0.000478353,0.000424856,0.000334851,0.000235195,0.000152445,7.77E-05,1.75E-05,2.77E-05,9.63E-05,0.000166718
6,2016-12-13Koalin61nr1_c01_000003 ,-0.000791768,-0.00084908,-0.000869842,-0.000852898,-0.001165129,-0.001780291,-0.003256523,-0.005475858,-0.006710933,-0.006360576,-0.003769021,8.14E-05,0.003283037,0.004307271,0.003424533,0.00190776,0.000105465,-0.000873649,-0.001299692,-0.001492392,-0.000980274,-6.08E-05,0.001169326,0.002265776,0.003068416,0.003505115,0.003593541,0.003605,0.003483462,0.003396806,0.00339476,0.003512503,0.003736261,0.003971469,0.00400953,0.003790659,0.003325452,0.002788336,0.002276082,0.001936538,0.00187838,0.00203727,0.002421956,0.002842764,0.00320438,0.003376768,0.003252438,0.002915336,0.002421006,0.001948339,0.001495453,0.001129838,0.000863788,0.000659819,0.00055928,5.13E-04,0.000474866,0.000387906,0.00034267,0.000350152,0.000314502,0.000204994,7.20E-05,-3.31E-05,-2.16E-05,0.000105622,0.000249361
6,2016-12-13Koalin62nr1_c01_000000 ,-0.000697789,-0.000649855,-0.000622473,-0.000664371,-0.001071372,-0.001766275,-0.003109141,-0.004936719,-0.005900893,-0.005609368,-0.003360356,4.03E-05,0.002936571,0.003991577,0.003294888,0.001888538,0.000151703,-0.000833937,-0.001289246,-0.001478974,-0.000988138,-0.000121645,0.000992335,0.001931875,0.002644806,0.003099394,0.003226617,0.003233996,0.003125015,0.003065705,0.003087027,0.003224108,0.003433476,0.003612729,0.003618481,0.00343133,0.003016946,0.002507995,0.002016107,0.0016963,0.001659364,0.001836592,0.002213,0.002604463,0.002926448,0.003064002,0.00293238,0.002623692,0.002164283,0.001713611,0.00135738,0.001151903,0.00094573,0.000658671,0.000441554,0.000331483,0.000326362,0.000365581,0.00039702,0.000358209,0.000264465,0.000150015,2.71E-05,-6.54E-05,-2.67E-05,0.000132831,0.000311807
6,2016-12-13Koalin62nr1_c01_000001 ,-0.000721477,-0.000745441,-0.000741514,-0.000748032,-0.001071562,-0.001660306,-0.002968399,-0.004885876,-0.005940469,-0.005634248,-0.003363592,1.14E-05,0.002873352,0.00389725,0.003224747,0.001909617,0.000253677,-0.00071901,-0.001216207,-0.001467405,-0.001056637,-0.000256644,0.000868151,0.001894049,0.002687411,0.003159552,0.003272332,0.003253588,0.003130847,0.003097013,0.003139531,0.003264287,0.003462605,0.003651717,0.003655161,0.003438953,0.002957635,0.002368672,0.001866217,0.001619232,0.001683413,0.001935025,0.002324923,0.002660658,0.002905674,0.003004185,0.002882232,0.002617902,0.002209382,0.001783541,0.001363255,0.00101927,0.000750332,0.000534005,0.00041385,3.57E-04,0.000397195,0.00046733,0.00049825,0.000444152,0.000313926,0.000152188,1.67E-05,-3.72E-05,2.42E-05,0.000153802,0.000285914
6,2016-12-13Koalin62nr1_c01_000002 ,-0.00075326,-0.000843676,-0.000852524,-0.000796719,-0.001029392,-0.001569711,-0.002879722,-0.004829927,-0.005947675,-0.005713589,-0.003414301,0.000119633,0.003109065,0.00412818,0.00331907,0.001797353,3.00E-05,-0.000863833,-0.001259635,-0.001511236,-0.001098422,-0.000267978,0.000900618,0.001985639,0.002754698,0.003096049,0.003181006,0.003317961,0.003317007,0.003256552,0.003164764,0.003115007,0.00323773,0.003520163,0.003670548,0.003540284,0.003090064,0.002481258,0.001911461,0.001591897,0.001616262,0.001879635,0.00228529,0.00261451,0.002882107,0.003031786,0.002946289,0.002685324,0.002232941,0.001731745,0.001269355,0.000951006,0.000733378,0.000553749,0.00046533,4.28E-04,0.000435287,0.000435713,0.000469095,0.000508417,0.000424234,0.000209593,-3.18E-05,-0.000193846,-0.000151972,7.31E-05,0.000289014
6,2016-12-13Koalin63nr1_c01_000001 ,-0.000798599,-0.000740122,-0.000652281,-0.00058737,-0.000896585,-0.001530404,-0.002960844,-0.005021269,-0.006153618,-0.005834618,-0.003426807,0.000161793,0.00312863,0.004048858,0.003186053,0.001734408,8.99E-05,-0.000706359,-0.001054624,-0.001319223,-0.000958263,-0.000170797,0.000968357,0.002048807,0.002823292,0.003162215,0.003207474,0.003269673,0.003230424,0.003196647,0.003191032,0.003248171,0.003435932,0.003704895,0.003784791,0.003581968,0.003129513,0.002606003,0.002139043,0.00187546,0.001817394,0.001884476,0.002243705,0.002757506,0.003199982,0.003380902,0.003209443,0.002789997,0.002240702,0.001789276,0.001392577,0.001064791,0.000803988,0.000578075,0.0004383,3.56E-04,0.000364096,0.000411062,0.000441802,0.000403536,0.000288878,0.000136842,3.02E-05,1.59E-05,9.60E-05,0.000217136,0.00029986
